logiProb,poisProb,Obs,model
0.516546797651097,0.513808939800279,1,"M2"
0.688202470594574,0.644040886870984,1,"M2"
0.608307882830064,0.557992704968766,0,"M2"
0.679109879782253,0.639722340879378,1,"M2"
0.631535641264664,0.579502400918638,0,"M2"
0.512629955868656,0.496264707168017,1,"M2"
0.589758627125722,0.578282637969121,1,"M2"
0.585783340715746,0.575474202355673,1,"M2"
0.565917821455544,0.55903654550949,1,"M2"
0.608307882830064,0.557992704968766,1,"M2"
0.679109879782253,0.639722340879378,1,"M2"
0.612804035413537,0.559880453306978,0,"M2"
0.631535641264664,0.579502400918638,1,"M2"
0.512629955868656,0.496264707168017,0,"M2"
0.589758627125722,0.578282637969121,0,"M2"
0.631535641264664,0.579502400918638,1,"M2"
0.612804035413537,0.559880453306978,0,"M2"
0.589758627125722,0.578282637969121,1,"M2"
0.512629955868656,0.496264707168017,1,"M2"
0.608307882830064,0.557992704968766,0,"M2"
0.565917821455544,0.55903654550949,1,"M2"
0.585783340715746,0.575474202355673,1,"M2"
0.679109879782253,0.639722340879378,0,"M2"
0.608307882830064,0.557992704968766,1,"M2"
0.585783340715746,0.575474202355673,0,"M2"
0.565917821455544,0.55903654550949,1,"M2"
0.679109879782253,0.639722340879378,1,"M2"
0.64414905801081,0.580316216285643,1,"M2"
0.439159351126371,0.418619980550319,0,"M2"
0.552509615566867,0.554299205926945,1,"M2"
0.713715482730295,0.602351455122731,1,"M2"
0.739846526241768,0.71143510554735,0,"M2"
0.64414905801081,0.580316216285643,1,"M2"
0.615951647265201,0.56302117743327,1,"M2"
0.843419905321574,0.764029107608445,1,"M2"
0.769679849204827,0.702576797590893,1,"M2"
0.453164964708969,0.452277013934597,0,"M2"
0.47289256155453,0.531789732189236,1,"M2"
0.540932134774977,0.530244386603533,0,"M2"
0.439159351126371,0.418619980550319,0,"M2"
0.292499919580626,0.352122423559806,0,"M2"
0.58208987387091,0.5733846556936,0,"M2"
0.47289256155453,0.531789732189236,0,"M2"
0.453164964708969,0.452277013934597,0,"M2"
0.552509615566867,0.554299205926945,0,"M2"
0.400958493168224,0.427750645458062,0,"M2"
0.292499919580626,0.352122423559806,0,"M2"
0.540932134774977,0.530244386603533,0,"M2"
0.58208987387091,0.5733846556936,1,"M2"
0.400958493168224,0.427750645458062,0,"M2"
0.552509615566867,0.554299205926945,1,"M2"
0.439159351126371,0.418619980550319,0,"M2"
0.654708176991699,0.601526475577693,1,"M2"
0.729608856343882,0.677454874515811,1,"M2"
0.713715482730295,0.602351455122731,1,"M2"
0.843419905321574,0.764029107608445,1,"M2"
0.64414905801081,0.580316216285643,1,"M2"
0.615951647265201,0.56302117743327,1,"M2"
0.739846526241768,0.71143510554735,0,"M2"
0.769679849204827,0.702576797590893,1,"M2"
0.654708176991699,0.601526475577693,1,"M2"
0.615951647265201,0.56302117743327,1,"M2"
0.729608856343882,0.677454874515811,1,"M2"
0.713715482730295,0.602351455122731,1,"M2"
0.769679849204827,0.702576797590893,0,"M2"
0.843419905321574,0.764029107608445,0,"M2"
0.739846526241768,0.71143510554735,1,"M2"
0.64414905801081,0.580316216285643,0,"M2"
0.514988768499092,0.541303315241879,0,"M2"
0.636793131795476,0.585802869673038,0,"M2"
0.514988768499092,0.541303315241879,0,"M2"
0.514988768499092,0.541303315241879,1,"M2"
0.636793131795476,0.585802869673038,1,"M2"
0.636793131795476,0.585802869673038,1,"M2"
0.480932698360438,0.469849558099062,1,"M2"
0.507599289071588,0.52751998065373,1,"M2"
0.668233331329236,0.653127023089417,1,"M2"
0.643555496321087,0.599512480793343,0,"M2"
0.480932698360438,0.469849558099062,1,"M2"
0.643555496321087,0.599512480793343,1,"M2"
0.507599289071588,0.52751998065373,1,"M2"
0.480932698360438,0.469849558099062,0,"M2"
0.507599289071588,0.52751998065373,1,"M2"
0.668233331329236,0.653127023089417,0,"M2"
0.546520071524203,0.55451505485667,0,"M2"
0.668233331329236,0.653127023089417,0,"M2"
0.606424774788279,0.574120257710161,1,"M2"
0.516753008444321,0.498847456043094,1,"M2"
0.546520071524203,0.55451505485667,0,"M2"
0.685899028382729,0.602046766001472,0,"M2"
0.635004748119623,0.629585807778968,0,"M2"
0.460475068505194,0.524754789503819,0,"M2"
0.606424774788279,0.574120257710161,0,"M2"
0.78835526210595,0.756511374492753,0,"M2"
0.635004748119623,0.629585807778968,0,"M2"
0.606424774788279,0.574120257710161,0,"M2"
0.685899028382729,0.602046766001472,0,"M2"
0.516753008444321,0.498847456043094,1,"M2"
0.333179480830495,0.354765156146009,0,"M2"
0.460475068505194,0.524754789503819,0,"M2"
0.546520071524203,0.55451505485667,0,"M2"
0.333179480830495,0.354765156146009,1,"M2"
0.516753008444321,0.498847456043094,0,"M2"
0.460475068505194,0.524754789503819,0,"M2"
0.546520071524203,0.55451505485667,1,"M2"
0.614433926217115,0.608522528512678,1,"M2"
0.78835526210595,0.756511374492753,0,"M2"
0.685899028382729,0.602046766001472,0,"M2"
0.623635130272744,0.549929609525973,1,"M2"
0.78835526210595,0.756511374492753,0,"M2"
0.538748474481719,0.520416939274987,1,"M2"
0.685899028382729,0.602046766001472,0,"M2"
0.437541951225944,0.537020879678221,0,"M2"
0.529119926696919,0.576396802894614,0,"M2"
0.824983765715556,0.787439466002043,1,"M2"
0.614433926217115,0.608522528512678,1,"M2"
0.597153389994659,0.570998657554274,1,"M2"
0.704994264714953,0.593108869962383,1,"M2"
0.623635130272744,0.549929609525973,1,"M2"
0.283163796401894,0.316689866444855,0,"M2"
0.538748474481719,0.520416939274987,1,"M2"
0.526342577237348,0.535136513957268,1,"M2"
0.556593710668011,0.559427355833088,0,"M2"
0.565219739057976,0.511194707617815,0,"M2"
0.437541951225944,0.537020879678221,1,"M2"
0.325254499695301,0.370919190909415,0,"M2"
0.529119926696919,0.576396802894614,1,"M2"
0.538748474481719,0.520416939274987,1,"M2"
0.556593710668011,0.559427355833088,0,"M2"
0.526342577237348,0.535136513957268,1,"M2"
0.283163796401894,0.316689866444855,0,"M2"
0.325254499695301,0.370919190909415,0,"M2"
0.529119926696919,0.576396802894614,1,"M2"
0.565219739057976,0.511194707617815,0,"M2"
0.437541951225944,0.537020879678221,0,"M2"
0.626111761088864,0.589655896831089,0,"M2"
0.614433926217115,0.608522528512678,1,"M2"
0.824983765715556,0.787439466002043,1,"M2"
0.597153389994659,0.570998657554274,1,"M2"
0.704994264714953,0.593108869962383,0,"M2"
0.589449382740226,0.616042561418551,1,"M2"
0.623635130272744,0.549929609525973,0,"M2"
0.794096429130687,0.743167292192973,1,"M2"
0.824983765715556,0.787439466002043,0,"M2"
0.626111761088864,0.589655896831089,0,"M2"
0.614433926217115,0.608522528512678,1,"M2"
0.597153389994659,0.570998657554274,0,"M2"
0.623635130272744,0.549929609525973,1,"M2"
0.794096429130687,0.743167292192973,1,"M2"
0.589449382740226,0.616042561418551,1,"M2"
0.704994264714953,0.593108869962383,1,"M2"
0.647822456475261,0.64603405777292,1,"M2"
0.436387863517354,0.426460930526113,0,"M2"
0.647822456475261,0.64603405777292,1,"M2"
0.647822456475261,0.64603405777292,1,"M2"
0.436387863517354,0.426460930526113,1,"M2"
0.436387863517354,0.426460930526113,1,"M2"
0.295982243836382,0.279146166132847,0,"M2"
0.772020000432904,0.781035820248779,1,"M2"
0.60738260793564,0.605554377416844,0,"M2"
0.295982243836382,0.279146166132847,1,"M2"
0.479251151042907,0.467410687326225,0,"M2"
0.295982243836382,0.279146166132847,0,"M2"
0.60738260793564,0.605554377416844,0,"M2"
0.772020000432904,0.781035820248779,1,"M2"
0.60738260793564,0.605554377416844,1,"M2"
0.772020000432904,0.781035820248779,0,"M2"
0.479251151042907,0.467410687326225,1,"M2"
0.479251151042907,0.467410687326225,1,"M2"
0.718922917089221,0.702410061709546,0,"M2"
0.405827185771153,0.3778166253773,0,"M2"
0.357648050769671,0.364996820357145,0,"M2"
0.529583715787935,0.537721750980135,1,"M2"
0.675671203176437,0.692124306776466,1,"M2"
0.718922917089221,0.702410061709546,0,"M2"
0.558785693281111,0.535917003335994,0,"M2"
0.405827185771153,0.3778166253773,1,"M2"
0.357648050769671,0.364996820357145,1,"M2"
0.529583715787935,0.537721750980135,1,"M2"
0.675671203176437,0.692124306776466,1,"M2"
0.604724911285473,0.558336189120756,0,"M2"
0.529583715787935,0.537721750980135,1,"M2"
0.357648050769671,0.364996820357145,0,"M2"
0.604724911285473,0.558336189120756,0,"M2"
0.675671203176437,0.692124306776466,1,"M2"
0.558785693281111,0.535917003335994,1,"M2"
0.482086478271944,0.515490159316639,1,"M2"
0.558785693281111,0.535917003335994,1,"M2"
0.718922917089221,0.702410061709546,1,"M2"
0.405827185771153,0.3778166253773,1,"M2"
0.482086478271944,0.515490159316639,1,"M2"
0.718922917089221,0.702410061709546,0,"M2"
0.610483994072716,0.591302722021426,1,"M2"
0.405827185771153,0.3778166253773,1,"M2"
0.476039402948286,0.482377300514233,0,"M2"
0.412265964658442,0.430635838330634,0,"M2"
0.653145306414899,0.59115509025056,0,"M2"
0.699366930266281,0.679892598377343,1,"M2"
0.610483994072716,0.591302722021426,0,"M2"
0.544644189485719,0.555472953380889,0,"M2"
0.756610524248784,0.710836263771985,1,"M2"
0.519877145725394,0.466741600094756,1,"M2"
0.670149615814448,0.641582149621186,1,"M2"
0.4305332742677,0.481509001609842,1,"M2"
0.314332058143011,0.356530990417188,1,"M2"
0.379623465409418,0.389064123896839,0,"M2"
0.543414921758651,0.517770126727061,1,"M2"
0.653145306414899,0.59115509025056,0,"M2"
0.56763925465249,0.606619564449166,0,"M2"
0.476039402948286,0.482377300514233,0,"M2"
0.314332058143011,0.356530990417188,0,"M2"
0.379623465409418,0.389064123896839,0,"M2"
0.412265964658442,0.430635838330634,1,"M2"
0.449277626242199,0.396015638176081,0,"M2"
0.543414921758651,0.517770126727061,1,"M2"
0.56763925465249,0.606619564449166,1,"M2"
0.476039402948286,0.482377300514233,0,"M2"
0.449277626242199,0.396015638176081,0,"M2"
0.653145306414899,0.59115509025056,1,"M2"
0.412265964658442,0.430635838330634,0,"M2"
0.756610524248784,0.710836263771985,1,"M2"
0.544644189485719,0.555472953380889,1,"M2"
0.699366930266281,0.679892598377343,1,"M2"
0.610483994072716,0.591302722021426,0,"M2"
0.4305332742677,0.481509001609842,0,"M2"
0.519877145725394,0.466741600094756,1,"M2"
0.635832605850737,0.673822430439686,1,"M2"
0.670149615814448,0.641582149621186,1,"M2"
0.756610524248784,0.710836263771985,1,"M2"
0.4305332742677,0.481509001609842,1,"M2"
0.544644189485719,0.555472953380889,0,"M2"
0.699366930266281,0.679892598377343,0,"M2"
0.635832605850737,0.673822430439686,1,"M2"
0.610483994072716,0.591302722021426,0,"M2"
0.519877145725394,0.466741600094756,1,"M2"
0.670149615814448,0.641582149621186,0,"M2"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,0,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.602202166172669,0.592388490542052,1,"M1"
0.596108219423151,0.587882820480026,0,"M1"
0.596108219423151,0.587882820480026,0,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,0,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,0,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,0,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,0,"M1"
0.596108219423151,0.587882820480026,0,"M1"
0.596108219423151,0.587882820480026,0,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,0,"M1"
0.596108219423151,0.587882820480026,0,"M1"
0.596108219423151,0.587882820480026,0,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,0,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,0,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,0,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,0,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,0,"M1"
0.596108219423151,0.587882820480026,0,"M1"
0.596108219423151,0.587882820480026,0,"M1"
0.596108219423151,0.587882820480026,0,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,0,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,0,"M1"
0.596108219423151,0.587882820480026,0,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,0,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,0,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,0,"M1"
0.596108219423151,0.587882820480026,0,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,1,"M1"
0.596108219423151,0.587882820480026,0,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,0,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,0,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,0,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,0,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,0,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,0,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,0,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,0,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,1,"M1"
0.596585925802655,0.591612578051499,1,"M1"
